filename,complex_label,distance,Anger_prob,Happy_prob,Panic_prob,Sadness_prob
pure_face_01885.jpg,경멸,0.1623,0.1534,0.1344,0.377,0.3352
pure_face_01884.jpg,경외,0.2784,0.0438,0.9224,0.0193,0.014404
pure_face_01883.jpg,씁쓸,0.2166,0.04358,0.0045,0.0128,0.938
pure_face_01882.jpg,씁쓸,0.2032,0.0178,0.003899,0.0119,0.9663
pure_face_01881.jpg,불만,0.1369,0.2008,0.09644,0.3335,0.3694
pure_face_01880.jpg,당황,0.1526,0.0002,0.0006,0.998,0.0012
pure_face_01879.jpg,경멸,0.0628,0.649,0.0585,0.1616,0.131
pure_face_01878.jpg,후회,0.2298,0.0046,0.006298,0.3518,0.637
pure_face_01877.jpg,염려,0.115,0.57,0.245,0.1014,0.084
pure_face_01876.jpg,불안,0.0889,0.09033,0.09314,0.553,0.2634
pure_face_01875.jpg,염려,0.2112,0.11096,0.2172,0.3608,0.311
pure_face_01874.jpg,반감,0.0483,0.7715,0.03778,0.1043,0.08716
pure_face_01873.jpg,염려,0.1398,0.0081,0.0111,0.956,0.02411
pure_face_01872.jpg,불안,0.1428,0.3977,0.1836,0.2305,0.188
pure_face_01871.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01870.jpg,경외,0.0553,0.0622,0.623,0.193,0.1218
pure_face_01869.jpg,씁쓸,0.1965,0.0003,0.0006,0.0014,0.9976
pure_face_01868.jpg,혼란,0.0461,0.4985,0.003101,0.4937,0.005096
pure_face_01867.jpg,씁쓸,0.2008,0.0145,0.006,0.0148,0.965
pure_face_01866.jpg,경외,0.0567,0.048,0.618,0.2054,0.1285
pure_face_01865.jpg,씁쓸,0.1967,0.0001,0.0002,0.0004,0.9995
pure_face_01864.jpg,불만,0.1673,0.1761,0.12476,0.3237,0.3757
pure_face_01863.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01862.jpg,경외,0.329,0.0004997,0.995,0.0022,0.0019
pure_face_01861.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01860.jpg,혼란,0.0628,0.1387,0.0938,0.5703,0.1971
pure_face_01859.jpg,씁쓸,0.1965,0.006603,0.0099,0.02359,0.96
pure_face_01858.jpg,경멸,0.0568,0.5312,0.0808,0.2195,0.1685
pure_face_01857.jpg,경멸,0.0768,0.3508,0.0938,0.3247,0.2305
pure_face_01856.jpg,불만,0.0673,0.387,0.0259,0.262,0.3257
pure_face_01855.jpg,실망,0.121,0.1104,0.0406,0.10065,0.7485
pure_face_01854.jpg,씁쓸,0.1971,0.005898,0.0108,0.02802,0.956
pure_face_01853.jpg,경외,0.3311,0.0,1.0,0.0001,0.0
pure_face_01852.jpg,씁쓸,0.1941,0.003,0.007996,0.015594,0.9736
pure_face_01851.jpg,불안,0.1677,0.3997,0.2223,0.1918,0.1859
pure_face_01850.jpg,경외,0.3273,0.0011,0.9927,0.0038,0.003101
pure_face_01849.jpg,불안,0.138,0.2927,0.1449,0.3345,0.228
pure_face_01848.jpg,씁쓸,0.1968,0.0,0.0,0.0,1.0
pure_face_01847.jpg,당황,0.059,0.0732,0.2039,0.581,0.1422
pure_face_01846.jpg,불안,0.2094,0.1715,0.1989,0.333,0.2964
pure_face_01845.jpg,당황,0.1511,0.0011,0.0021,0.991,0.0057
pure_face_01844.jpg,불안,0.0916,0.1975,0.1208,0.463,0.2188
pure_face_01843.jpg,경멸,0.1251,0.138,0.1108,0.4382,0.3132
pure_face_01842.jpg,당황,0.2605,0.05212,0.2954,0.44,0.2126
pure_face_01841.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01840.jpg,경외,0.1273,0.1759,0.773,0.0299,0.0212
pure_face_01839.jpg,당황,0.1531,0.0,0.0,1.0,0.0001
pure_face_01838.jpg,불안,0.0152,0.3435,0.0616,0.4844,0.1106
pure_face_01837.jpg,불안,0.1616,0.2166,0.1659,0.3545,0.2632
pure_face_01836.jpg,경외,0.329,0.0004,0.996,0.0021,0.0012
pure_face_01835.jpg,경멸,0.0828,0.2764,0.09106,0.387,0.2457
pure_face_01834.jpg,경멸,0.0779,0.3406,0.0975,0.3406,0.2216
pure_face_01833.jpg,불만,0.1967,0.2349,0.08435,0.252,0.4287
pure_face_01832.jpg,후회,0.3429,0.10077,0.12354,0.2676,0.5083
pure_face_01831.jpg,반감,0.1232,0.38,0.09924,0.2634,0.2573
pure_face_01830.jpg,씁쓸,0.1967,0.0026,0.003601,0.010704,0.983
pure_face_01829.jpg,경외,0.3306,0.0001,0.998,0.0004997,0.0004
pure_face_01828.jpg,경외,0.3018,0.0082,0.942,0.0268,0.02359
pure_face_01827.jpg,불만,0.1765,0.138,0.1136,0.3843,0.364
pure_face_01826.jpg,씁쓸,0.1916,0.001801,0.0085,0.0093,0.9805
pure_face_01825.jpg,경멸,0.0374,0.613,0.0849,0.1757,0.1265
pure_face_01824.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01823.jpg,당황,0.3223,0.0662,0.2898,0.292,0.3523
pure_face_01822.jpg,씁쓸,0.1966,0.0002,0.0004,0.000999,0.998
pure_face_01821.jpg,씁쓸,0.1963,0.0014,0.0017,0.0038,0.9927
pure_face_01820.jpg,당황,0.1531,0.0,0.0001,1.0,0.0001
pure_face_01819.jpg,경멸,0.0996,0.3936,0.1209,0.258,0.2277
pure_face_01818.jpg,불만,0.2629,0.339,0.0571,0.1616,0.4424
pure_face_01817.jpg,염려,0.0892,0.0362,0.0334,0.8423,0.0875
pure_face_01816.jpg,불만,0.0883,0.4602,0.0525,0.1605,0.3267
pure_face_01815.jpg,반감,0.0681,0.612,0.0704,0.1444,0.1726
pure_face_01814.jpg,불만,0.1403,0.4482,0.0592,0.1356,0.3572
pure_face_01813.jpg,경멸,0.1222,0.0875,0.0946,0.5083,0.3105
pure_face_01812.jpg,염려,0.1394,0.002901,0.006,0.964,0.0266
pure_face_01811.jpg,경멸,0.1067,0.3562,0.1193,0.2795,0.2449
pure_face_01810.jpg,실망,0.1951,0.09283,0.02618,0.0673,0.814
pure_face_01809.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01808.jpg,경외,0.3311,0.0,0.9995,0.0001,0.0001
pure_face_01807.jpg,경외,0.3311,0.0,0.9995,0.0001,0.0001
pure_face_01806.jpg,당황,0.0809,0.0673,0.2173,0.555,0.1603
pure_face_01805.jpg,긴장된,0.0756,0.2382,0.006,0.7427,0.0129
pure_face_01804.jpg,불만,0.2262,0.1166,0.1395,0.3071,0.4363
pure_face_01803.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01802.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01801.jpg,경외,0.3311,0.0,0.9995,0.0001,0.0001
pure_face_01800.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01799.jpg,경외,0.2245,0.0384,0.814,0.0774,0.07056
pure_face_01798.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01797.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01796.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01795.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01794.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01793.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01792.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01791.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01790.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01789.jpg,후회,0.114,0.0782,0.1129,0.1936,0.615
pure_face_01788.jpg,긴장된,0.0208,0.0474,0.055,0.7075,0.1903
pure_face_01787.jpg,불만,0.197,0.0352,0.0393,0.419,0.506
pure_face_01786.jpg,반감,0.0598,0.8975,0.0416,0.03268,0.02802
pure_face_01785.jpg,경멸,0.0643,0.5586,0.0672,0.2087,0.1652
pure_face_01784.jpg,염려,0.0502,0.0672,0.1216,0.594,0.2169
pure_face_01783.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01782.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01781.jpg,경외,0.3284,0.0008,0.994,0.0025,0.0021
pure_face_01780.jpg,경외,0.2673,0.02881,0.888,0.04462,0.0387
pure_face_01779.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01778.jpg,불만,0.2244,0.12384,0.1338,0.304,0.4387
pure_face_01777.jpg,염려,0.0576,0.159,0.1694,0.4785,0.1935
pure_face_01776.jpg,긴장된,0.0377,0.1161,0.07983,0.623,0.1813
pure_face_01775.jpg,경멸,0.0261,0.612,0.0815,0.1909,0.11597
pure_face_01774.jpg,후회,0.0535,0.1857,0.047,0.12463,0.643
pure_face_01773.jpg,흥분,0.0879,0.1958,0.571,0.1234,0.10974
pure_face_01772.jpg,긴장된,0.1068,0.12286,0.0064,0.8525,0.018
pure_face_01771.jpg,후회,0.0961,0.055,0.0886,0.2173,0.639
pure_face_01770.jpg,경외,0.3293,0.0006,0.996,0.0017,0.0015
pure_face_01769.jpg,씁쓸,0.196,0.0019,0.0037,0.0094,0.985
pure_face_01768.jpg,경외,0.2256,0.0277,0.8164,0.0847,0.0714
pure_face_01767.jpg,당황,0.1521,0.0004997,0.0011,0.996,0.0021
pure_face_01766.jpg,후회,0.1177,0.1484,0.0782,0.1722,0.601
pure_face_01765.jpg,경외,0.3296,0.0004,0.997,0.0017,0.0015
pure_face_01764.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01763.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01762.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01761.jpg,경외,0.3303,0.0002,0.998,0.0009003,0.0008
pure_face_01760.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01759.jpg,경외,0.1101,0.0476,0.584,0.1865,0.1821
pure_face_01758.jpg,염려,0.135,0.0946,0.2113,0.4268,0.267
pure_face_01757.jpg,경멸,0.1627,0.2515,0.1675,0.3154,0.2656
pure_face_01756.jpg,염려,0.107,0.0113,0.0181,0.898,0.0715
pure_face_01755.jpg,경멸,0.0532,0.6064,0.1121,0.1737,0.1078
pure_face_01754.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01753.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01752.jpg,경외,0.1765,0.0228,0.774,0.12427,0.079
pure_face_01751.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01750.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01749.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01748.jpg,경외,0.3281,0.0011,0.994,0.0026,0.0019
pure_face_01747.jpg,씁쓸,0.2002,0.0081,0.009,0.02881,0.9546
pure_face_01746.jpg,염려,0.2871,0.0698,0.2323,0.3408,0.3572
pure_face_01745.jpg,불만,0.158,0.2852,0.1326,0.2382,0.344
pure_face_01744.jpg,긴장된,0.0797,0.0713,0.03162,0.8154,0.0814
pure_face_01743.jpg,불만,0.0063,0.7373,0.0172,0.05942,0.1858
pure_face_01742.jpg,경외,0.3311,0.0,1.0,0.0001,0.0
pure_face_01741.jpg,경멸,0.1231,0.37,0.153,0.2544,0.2227
pure_face_01740.jpg,경외,0.3024,0.014694,0.944,0.0208,0.0208
pure_face_01739.jpg,경외,0.3083,0.0088,0.958,0.0183,0.0142
pure_face_01738.jpg,반감,0.0429,0.9736,0.0044,0.0129,0.009
pure_face_01737.jpg,실망,0.2163,0.0266,0.0443,0.1194,0.8096
pure_face_01736.jpg,긴장된,0.1081,0.1337,0.1327,0.501,0.2329
pure_face_01735.jpg,씁쓸,0.1958,0.004898,0.007996,0.0188,0.9683
pure_face_01734.jpg,반감,0.0423,0.898,0.0193,0.0456,0.0364
pure_face_01733.jpg,경멸,0.1119,0.4663,0.11096,0.2039,0.2188
pure_face_01732.jpg,불만,0.2251,0.1996,0.1155,0.2522,0.4326
pure_face_01731.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01730.jpg,경외,0.3288,0.0004997,0.995,0.0023,0.001801
pure_face_01729.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01728.jpg,경외,0.1898,0.03918,0.7573,0.10657,0.09644
pure_face_01727.jpg,경외,0.3115,0.0038,0.963,0.0191,0.01401
pure_face_01726.jpg,경외,0.156,0.0334,0.73,0.134,0.1027
pure_face_01725.jpg,경멸,0.0577,0.888,0.0426,0.04282,0.02641
pure_face_01724.jpg,경멸,0.0637,0.4033,0.0886,0.3218,0.186
pure_face_01723.jpg,흥분,0.1621,0.1387,0.524,0.2002,0.1376
pure_face_01722.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01721.jpg,경외,0.3303,0.0003,0.998,0.0009003,0.0009003
pure_face_01720.jpg,경외,0.3262,0.0013,0.9907,0.0048,0.003601
pure_face_01719.jpg,불만,0.2021,0.08435,0.136,0.39,0.39
pure_face_01718.jpg,씁쓸,0.2,0.0224,0.021,0.036,0.9204
pure_face_01717.jpg,후회,0.0765,0.0651,0.0552,0.222,0.6577
pure_face_01716.jpg,염려,0.0742,0.0828,0.1545,0.527,0.2358
pure_face_01715.jpg,경멸,0.1338,0.2043,0.1239,0.4094,0.2622
pure_face_01714.jpg,반감,0.0431,0.9727,0.006,0.01231,0.0092
pure_face_01713.jpg,씁쓸,0.1962,0.0012,0.0024,0.005898,0.9907
pure_face_01712.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01711.jpg,염려,0.0924,0.026,0.0404,0.8496,0.0847
pure_face_01710.jpg,긴장된,0.0864,0.05557,0.02802,0.8364,0.08026
pure_face_01709.jpg,염려,0.169,0.0976,0.1942,0.4143,0.2937
pure_face_01708.jpg,경외,0.3311,0.0,1.0,0.0001,0.0
pure_face_01707.jpg,씁쓸,0.1968,0.0001,0.0001,0.0004,0.9995
pure_face_01706.jpg,경멸,0.114,0.2527,0.1203,0.3704,0.2566
pure_face_01705.jpg,염려,0.1452,0.0065,0.007202,0.969,0.0167
pure_face_01704.jpg,당황,0.1531,0.0,0.0,1.0,0.0
pure_face_01703.jpg,경외,0.1968,0.02449,0.7876,0.1091,0.0786
pure_face_01702.jpg,불안,0.0839,0.09357,0.0952,0.5737,0.2373
pure_face_01701.jpg,당황,0.4205,0.1393,0.3367,0.2026,0.3213
pure_face_01700.jpg,흥분,0.0603,0.03528,0.5747,0.234,0.1559
pure_face_01699.jpg,경외,0.3276,0.0008,0.991,0.003899,0.0043
pure_face_01698.jpg,염려,0.1055,0.053,0.0276,0.861,0.0586
pure_face_01697.jpg,경멸,0.121,0.08,0.09143,0.4863,0.3423
pure_face_01696.jpg,경외,0.3029,0.0076,0.9434,0.02618,0.02321
pure_face_01695.jpg,당황,0.1518,0.0007,0.0014,0.995,0.0027
pure_face_01694.jpg,불만,0.1722,0.1902,0.09344,0.2944,0.4219
pure_face_01693.jpg,경외,0.307,0.007202,0.9517,0.0217,0.019
pure_face_01692.jpg,경외,0.3234,0.0014,0.984,0.007797,0.006298
pure_face_01691.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01690.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01689.jpg,씁쓸,0.1963,0.0014,0.0021,0.0052,0.991
pure_face_01688.jpg,경멸,0.2024,0.2085,0.1943,0.2986,0.2986
pure_face_01687.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01686.jpg,염려,0.0667,0.08685,0.0561,0.7563,0.10077
pure_face_01685.jpg,경멸,0.1107,0.2554,0.10815,0.3987,0.2379
pure_face_01684.jpg,당황,0.1526,0.0002,0.0004,0.998,0.0008
pure_face_01683.jpg,염려,0.1302,0.011604,0.0143,0.937,0.0373
pure_face_01682.jpg,당황,0.1531,0.0,0.0001,1.0,0.0001
pure_face_01681.jpg,경외,0.3312,0.0,1.0,0.0001,0.0001
pure_face_01680.jpg,경외,0.3311,0.0,1.0,0.0001,0.0
pure_face_01679.jpg,당황,0.1496,0.0034,0.0038,0.9824,0.0103
pure_face_01678.jpg,후회,0.1225,0.0701,0.08716,0.228,0.6147
pure_face_01677.jpg,경멸,0.035,0.7314,0.0586,0.1279,0.08203
pure_face_01676.jpg,씁쓸,0.1995,0.0087,0.015495,0.0405,0.936
pure_face_01675.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01674.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01673.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01672.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01671.jpg,경외,0.3311,0.0,1.0,0.0001,0.0
pure_face_01670.jpg,경외,0.3311,0.0,0.9995,0.0001,0.0001
pure_face_01669.jpg,경멸,0.0454,0.4016,0.0687,0.3352,0.1942
pure_face_01668.jpg,불만,0.153,0.1781,0.10547,0.3303,0.386
pure_face_01667.jpg,경외,0.3312,0.0,1.0,0.0,0.0
pure_face_01666.jpg,불만,0.2028,0.0943,0.1438,0.3616,0.4
pure_face_01665.jpg,씁쓸,0.1963,0.0012,0.0025,0.006203,0.9907
pure_face_01664.jpg,후회,0.3432,0.1938,0.0742,0.225,0.507
pure_face_01663.jpg,씁쓸,0.2018,0.0096,0.010895,0.03528,0.944
pure_face_01662.jpg,혐오,0.0639,0.9136,0.0064,0.07,0.0096
pure_face_01661.jpg,씁쓸,0.1985,0.009,0.010704,0.0281,0.9517
pure_face_01660.jpg,불만,0.3252,0.1869,0.09033,0.2344,0.4885
pure_face_01659.jpg,염려,0.059,0.11505,0.1305,0.549,0.2052
pure_face_01658.jpg,염려,0.2202,0.1609,0.3625,0.296,0.1808
pure_face_01657.jpg,역겨움,0.0405,0.4724,0.0329,0.374,0.12036
pure_face_01656.jpg,경멸,0.0924,0.355,0.09344,0.306,0.2457
pure_face_01655.jpg,편안,0.3642,0.0013,0.858,0.0065,0.1329
pure_face_01654.jpg,반감,0.1654,0.1384,0.1014,0.4038,0.3564
pure_face_01653.jpg,당황,0.1531,0.0,0.0,1.0,0.0
pure_face_01652.jpg,염려,0.0589,0.1219,0.1733,0.513,0.1918
pure_face_01651.jpg,경외,0.3283,0.0006,0.994,0.002901,0.0024
pure_face_01650.jpg,염려,0.2761,0.1382,0.4094,0.2542,0.198
pure_face_01649.jpg,혐오,0.0126,0.7207,0.0216,0.208,0.0498
pure_face_01648.jpg,반감,0.0437,0.9907,0.001999,0.0048,0.0032
pure_face_01647.jpg,실망,0.1194,0.12036,0.02881,0.08936,0.761
pure_face_01646.jpg,경외,0.3312,0.0,1.0,0.0,0.0
